Date,Price,Ticker
2021-04-19,9.5570068359375,F
2021-04-20,9.036145210266113,F
2021-04-21,9.25711727142334,F
2021-04-22,9.422845840454102,F
2021-04-23,9.643816947937012,F
2021-04-26,9.683277130126953,F
2021-04-27,9.85689640045166,F
2021-04-28,9.809545516967773,F
2021-04-29,8.886202812194824,F
2021-04-30,9.107172012329102,F
2021-05-03,9.178199768066406,F
2021-05-04,9.00457763671875,F
2021-05-05,9.162416458129883,F
2021-05-06,9.265008926391602,F
2021-05-07,9.328144073486328,F
2021-05-10,9.241333961486816,F
2021-05-11,9.138739585876465,F
2021-05-12,8.94144344329834,F
2021-05-13,9.115066528320312,F
2021-05-14,9.343928337097168,F
2021-05-17,9.588573455810547,F
2021-05-18,9.580682754516602,F
2021-05-19,9.5570068359375,F
2021-05-20,9.85689640045166,F
2021-05-21,10.51980972290039,F
2021-05-24,10.306731224060059,F
2021-05-25,10.109435081481934,F
2021-05-26,10.969645500183105,F
2021-05-27,11.743043899536133,F
2021-05-28,11.466830253601074,F
2021-06-01,11.687801361083984,F
2021-06-02,11.766721725463867,F
2021-06-03,12.619037628173828,F
2021-06-04,12.603253364562988,F
2021-06-07,12.532227516174316,F
2021-06-08,12.334933280944824,F
2021-06-09,12.216553688049316,F
2021-06-10,11.924555778503418,F
2021-06-11,12.058716773986816,F
2021-06-14,11.735151290893555,F
2021-06-15,11.837745666503906,F
2021-06-16,11.853531837463379,F
2021-06-17,11.656235694885254,F
2021-06-18,11.458940505981445,F
2021-06-21,11.664127349853516,F
2021-06-22,11.766721725463867,F
2021-06-23,12.16920280456543,F
2021-06-24,12.042933464050293,F
2021-06-25,11.987689971923828,F
2021-06-28,11.80617904663086,F
2021-06-29,11.8456392288208,F
2021-06-30,11.72726058959961,F
2021-07-01,11.766721725463867,F
2021-07-02,11.782503128051758,F
2021-07-06,11.443155288696289,F
2021-07-07,11.230073928833008,F
2021-07-08,11.09591293334961,F
2021-07-09,11.427372932434082,F
2021-07-12,11.5299654006958,F
2021-07-13,11.380022048950195,F
2021-07-14,11.245859146118164,F
2021-07-15,11.056456565856934,F
2021-07-16,10.740782737731934,F
2021-07-19,10.480351448059082,F
2021-07-20,10.97753620147705,F
2021-07-21,11.198506355285645,F
2021-07-22,10.97753620147705,F
2021-07-23,10.906510353088379,F
2021-07-26,11.072237968444824,F
2021-07-27,10.882835388183594,F
2021-07-28,10.938076972961426,F
2021-07-29,11.356344223022461,F
2021-07-30,11.009103775024414,F
2021-08-02,10.97753620147705,F
2021-08-03,11.064348220825195,F
2021-08-04,10.511919975280762,F
2021-08-05,10.819701194763184,F
2021-08-06,10.890725135803223,F
2021-08-09,10.851268768310547,F
2021-08-10,10.906510353088379,F
2021-08-11,10.993321418762207,F
2021-08-12,10.969645500183105,F
2021-08-13,10.725000381469727,F
2021-08-16,10.622404098510742,F
2021-08-17,10.251487731933594,F
2021-08-18,10.259380340576172,F
2021-08-19,9.99895191192627,F
2021-08-20,9.920031547546387,F
2021-08-23,10.046299934387207,F
2021-08-24,10.322515487670898,F
2021-08-25,10.393539428710938,F
2021-08-26,10.180461883544922,F
2021-08-27,10.5040283203125,F
2021-08-30,10.29883861541748,F
2021-08-31,10.283056259155273,F
2021-09-01,10.346189498901367,F
2021-09-02,10.267271041870117,F
2021-09-03,10.17257022857666,F
2021-09-07,10.219919204711914,F
2021-09-08,10.283056259155273,F
2021-09-09,10.069975852966309,F
2021-09-10,10.006841659545898,F
2021-09-13,10.251487731933594,F
2021-09-14,10.148894309997559,F
2021-09-15,10.433000564575195,F
2021-09-16,10.575053215026855,F
2021-09-17,10.693431854248047,F
2021-09-20,10.117326736450195,F
2021-09-21,10.077869415283203,F
2021-09-22,10.440892219543457,F
2021-09-23,10.819701194763184,F
2021-09-24,10.874942779541016,F
2021-09-27,11.174832344055176,F
2021-09-28,11.293209075927734,F
2021-09-29,11.285319328308105,F
2021-09-30,11.174832344055176,F
2021-10-01,11.174832344055176,F
2021-10-04,11.324777603149414,F
2021-10-05,11.277427673339844,F
2021-10-06,11.143264770507812,F
2021-10-07,11.750937461853027,F
2021-10-08,11.932449340820312,F
2021-10-11,11.908772468566895,F
2021-10-12,12.342824935913086,F
2021-10-13,12.240229606628418,F
2021-10-14,12.192878723144531,F
2021-10-15,12.390175819396973,F
2021-10-18,12.27968692779541,F
2021-10-19,12.16920280456543,F
2021-10-20,12.65849781036377,F
2021-10-21,13.060979843139648,F
2021-10-22,12.847901344299316,F
2021-10-25,12.626928329467773,F
2021-10-26,12.579578399658203,F
2021-10-27,12.240229606628418,F
2021-10-28,13.305627822875977,F
2021-10-29,13.479246139526367,F
2021-11-01,14.165837287902832,F
2021-11-02,14.213188171386719,F
2021-11-03,14.702479362487793,F
2021-11-04,15.325936317443848,F
2021-11-05,15.223345756530762,F
2021-11-08,15.902039527893066,F
2021-11-09,15.87836742401123,F
2021-11-10,15.278585433959961,F
2021-11-11,15.428526878356934,F
2021-11-12,15.389070510864258,F
2021-11-15,15.673175811767578,F
2021-11-16,15.617936134338379,F
2021-11-17,15.752095222473145,F
2021-11-18,15.514143943786621,F
2021-11-19,15.37930965423584,F
2021-11-22,16.243850708007812,F
2021-11-23,16.02176856994629,F
2021-11-24,16.061424255371094,F
2021-11-26,15.664848327636719,F
2021-11-29,15.601396560668945,F
2021-11-30,15.220682144165039,F
2021-12-01,15.530010223388672,F
2021-12-02,15.760029792785645,F
2021-12-03,15.181022644042969,F
2021-12-06,15.244473457336426,F
2021-12-07,15.831408500671387,F
2021-12-08,15.712434768676758,F
2021-12-09,15.522077560424805,F
2021-12-10,17.013214111328125,F
2021-12-13,16.204191207885742,F
2021-12-14,15.902795791625977,F
2021-12-15,16.013839721679688,F
2021-12-16,16.14073944091797,F
2021-12-17,15.680712699890137,F
2021-12-20,15.403105735778809,F
2021-12-21,15.553804397583008,F
2021-12-22,15.974177360534668,F
2021-12-23,16.061424255371094,F
2021-12-27,16.497661590576172,F
2021-12-28,16.4659366607666,F
2021-12-29,16.30730438232422,F
2021-12-30,16.235916137695312,F
2021-12-31,16.473867416381836,F
2022-01-03,17.267024993896484,F
2022-01-04,19.281641006469727,F
2022-01-05,18.766090393066406,F
2022-01-06,19.40061378479004,F
2022-01-07,19.38475227355957,F
2022-01-10,18.916791915893555,F
2022-01-11,19.31336784362793,F
2022-01-12,19.408544540405273,F
2022-01-13,19.844785690307617,F
2022-01-14,19.979618072509766,F
2022-01-18,19.3371639251709,F
2022-01-19,17.806371688842773,F
2022-01-20,17.171844482421875,F
2022-01-21,16.37868881225586,F
2022-01-24,16.172470092773438,F
2022-01-25,15.847273826599121,F
2022-01-26,15.791751861572266,F
2022-01-27,15.50621509552002,F
2022-01-28,15.577971458435059,F
2022-01-31,16.18386459350586,F
2022-02-01,16.470869064331055,F
2022-02-02,16.44695281982422,F
2022-02-03,15.8569974899292,F
2022-02-04,14.318334579467773,F
2022-02-07,14.262529373168945,F
2022-02-08,14.12700080871582,F
2022-02-09,14.62925910949707,F
2022-02-10,14.4140043258667,F
2022-02-11,13.991469383239746,F
2022-02-14,13.919716835021973,F
2022-02-15,14.4140043258667,F
2022-02-16,14.358199119567871,F
2022-02-17,13.983497619628906,F
2022-02-18,14.382115364074707,F
2022-02-22,13.784189224243164,F
2022-02-23,13.513128280639648,F
2022-02-24,13.672574043273926,F
2022-02-25,14.214695930480957,F
2022-02-28,13.99944019317627,F
2022-03-01,13.313820838928223,F
2022-03-02,14.429949760437012,F
2022-03-03,14.031332969665527,F
2022-03-04,13.433404922485352,F
2022-03-07,12.731839179992676,F
2022-03-08,12.779674530029297,F
2022-03-09,13.050732612609863,F
2022-03-10,13.018843650817871,F
2022-03-11,12.787647247314453,F
2022-03-14,12.548474311828613,F
2022-03-15,12.8035888671875,F
2022-03-16,13.218153953552246,F
2022-03-17,13.218153953552246,F
2022-03-18,13.44137954711914,F
2022-03-21,13.138426780700684,F
2022-03-22,13.62474250793457,F
2022-03-23,13.29787540435791,F
2022-03-24,13.417460441589355,F
2022-03-25,13.13045597076416,F
2022-03-28,13.28990364074707,F
2022-03-29,14.15091609954834,F
2022-03-30,13.768245697021484,F
2022-03-31,13.481239318847656,F
2022-04-01,13.273958206176758,F
2022-04-04,13.281929016113281,F
2022-04-05,12.612253189086914,F
2022-04-06,12.269442558288574,F
2022-04-07,11.926633834838867,F
2022-04-08,11.998382568359375,F
2022-04-11,12.181748390197754,F
2022-04-12,12.245526313781738,F
2022-04-13,12.36510944366455,F
2022-04-14,12.341195106506348,F
2022-04-18,12.492669105529785,F
2022-04-19,12.875341415405273,F
2022-04-20,12.795616149902344,F
2022-04-21,12.516587257385254,F
2022-04-22,12.062162399291992,F
2022-04-25,12.190567970275879,F
2022-04-26,11.805349349975586,F
2022-04-27,11.917706489562988,F
2022-04-28,11.73311996459961,F
2022-04-29,11.363951683044434,F
2022-05-02,11.452232360839844,F
2022-05-03,11.684969902038574,F
2022-05-04,12.022034645080566,F
2022-05-05,11.660892486572266,F
2022-05-06,11.40407943725586,F
2022-05-09,10.729948043823242,F
2022-05-10,10.713895797729492,F
2022-05-11,10.296575546264648,F
2022-05-12,9.983583450317383,F
2022-05-13,10.83427619934082,F
2022-05-16,10.473134994506836,F
2022-05-17,10.858353614807129,F
2022-05-18,10.256448745727539,F
2022-05-19,10.312627792358398,F
2022-05-20,10.03173828125,F
2022-05-23,10.296575546264648,F
2022-05-24,9.967535018920898,F
2022-05-25,10.200270652770996,F
2022-05-26,10.529312133789062,F
2022-05-27,10.938604354858398,F
2022-05-31,10.978734970092773,F
2022-06-01,10.874404907226562,F
2022-06-02,11.14726734161377,F
2022-06-03,10.83427619934082,F
2022-06-06,10.80217456817627,F
2022-06-07,11.026885032653809,F
2022-06-08,10.858353614807129,F
2022-06-09,10.657716751098633,F
2022-06-10,10.232373237609863,F
2022-06-13,9.477985382080078,F
2022-06-14,9.790974617004395,F
2022-06-15,9.847152709960938,F
2022-06-16,9.028564453125,F
2022-06-17,9.012513160705566,F
2022-06-21,9.197096824645996,F
2022-06-22,9.21314811706543,F
2022-06-23,9.277350425720215,F
2022-06-24,9.638493537902832,F
2022-06-27,9.662569046020508,F
2022-06-28,9.477985382080078,F
2022-06-29,9.24524974822998,F
2022-06-30,8.932259559631348,F
2022-07-01,9.084741592407227,F
2022-07-05,8.988435745239258,F
2022-07-06,8.876081466674805,F
2022-07-07,9.349578857421875,F
2022-07-08,9.325504302978516,F
2022-07-11,9.060665130615234,F
2022-07-12,9.277350425720215,F
2022-07-13,9.237224578857422,F
2022-07-14,9.14091968536377,F
2022-07-15,9.534162521362305,F
2022-07-18,9.598366737365723,F
2022-07-19,10.10396671295166,F
2022-07-20,10.216320991516113,F
2022-07-21,10.43300724029541,F
2022-07-22,10.288549423217773,F
2022-07-25,10.30460262298584,F
2022-07-26,10.063838005065918,F
2022-07-27,10.585489273071289,F
2022-07-28,11.23554801940918,F
2022-07-29,11.789298057556152,F
2022-08-01,12.310949325561523,F
2022-08-02,12.166491508483887,F
2022-08-03,12.591837882995605,F
2022-08-04,12.3350248336792,F
2022-08-05,12.278847694396973,F
2022-08-08,12.664064407348633,F
2022-08-09,12.190567970275879,F
2022-08-10,12.563417434692383,F
2022-08-11,12.830897331237793,F
2022-08-12,13.114588737487793,F
2022-08-15,13.228062629699707,F
2022-08-16,13.317225456237793,F
2022-08-17,12.993005752563477,F
2022-08-18,13.090270042419434,F
2022-08-19,12.871424674987793,F
2022-08-22,12.222990036010742,F
2022-08-23,12.417519569396973,F
2022-08-24,12.579630851745605,F
2022-08-25,12.911952018737793,F
2022-08-26,12.490470886230469,F
2022-08-29,12.620157241821289,F
2022-08-30,12.522889137268066,F
2022-08-31,12.352676391601562,F
2022-09-01,12.312149047851562,F
2022-09-02,12.287833213806152,F
2022-09-06,12.182461738586426,F
2022-09-07,12.506680488586426,F
2022-09-08,12.539102554321289,F
2022-09-09,12.498575210571289,F
2022-09-12,12.595839500427246,F
2022-09-13,11.947404861450195,F
2022-09-14,11.882560729980469,F
2022-09-15,12.068985939025879,F
2022-09-16,11.931194305419922,F
2022-09-19,12.101408004760742,F
2022-09-20,10.61000919342041,F
2022-09-21,10.577587127685547,F
2022-09-22,10.350634574890137,F
2022-09-23,9.97778606414795,F
2022-09-26,9.718412399291992,F
2022-09-27,9.65356731414795,F
2022-09-28,9.872415542602539,F
2022-09-29,9.296929359436035,F
2022-09-30,9.078082084655762,F
2022-10-03,9.296929359436035,F
2022-10-04,10.018312454223633,F
2022-10-05,10.139896392822266,F
2022-10-06,10.018312454223633,F
2022-10-07,9.888625144958496,F
2022-10-10,9.207770347595215,F
2022-10-11,9.369878768920898,F
2022-10-12,9.353668212890625,F
2022-10-13,9.540094375610352,F
2022-10-14,9.459038734436035,F
2022-10-17,9.588723182678223,F
2022-10-18,9.750831604003906,F
2022-10-19,9.831887245178223,F
2022-10-20,9.540094375610352,F
2022-10-21,9.88051986694336,F
2022-10-24,10.115577697753906,F
2022-10-25,10.39926815032959,F
2022-10-26,10.39116382598877,F
2022-10-27,10.53705883026123,F
2022-10-28,10.747801780700684,F
2022-10-31,10.83696174621582,F
2022-11-01,10.861275672912598,F
2022-11-02,10.585692405700684,F
2022-11-03,10.747801780700684,F
2022-11-04,10.950438499450684,F
2022-11-07,11.104439735412598,F
2022-11-08,11.120652198791504,F
2022-11-09,10.788328170776367,F
2022-11-10,11.493501663208008,F
2022-11-11,11.752874374389648,F
2022-11-14,11.515359878540039,F
2022-11-15,11.711923599243164,F
2022-11-16,11.384317398071289,F
2022-11-17,11.39250659942627,F
2022-11-18,11.458028793334961,F
2022-11-21,11.425268173217773,F
2022-11-22,11.523550033569336,F
2022-11-23,11.490788459777832,F
2022-11-25,11.531740188598633,F
2022-11-28,11.245084762573242,F
2022-11-29,11.261466026306152,F
2022-11-30,11.384317398071289,F
2022-12-01,11.531740188598633,F
2022-12-02,11.351555824279785,F
2022-12-05,10.958429336547852,F
2022-12-06,10.876526832580566,F
2022-12-07,10.729105949401855,F
2022-12-08,10.745485305786133,F
2022-12-09,10.79462718963623,F
2022-12-12,11.02394962310791,F
2022-12-13,11.114041328430176,F
2022-12-14,11.04033088684082,F
2022-12-15,10.671773910522461,F
2022-12-16,9.926470756530762,F
2022-12-19,9.57429313659668,F
2022-12-20,9.394109725952148,F
2022-12-21,9.648003578186035,F
2022-12-22,9.263068199157715,F
2022-12-23,9.304018020629883,F
2022-12-27,9.172974586486816,F
2022-12-28,8.968221664428711,F
2022-12-29,9.451440811157227,F
2022-12-30,9.525152206420898,F
2023-01-03,9.566102027893066,F
2023-01-04,9.836379051208496,F
2023-01-05,10.032941818237305,F
2023-01-06,10.303217887878418,F
2023-01-09,10.39330768585205,F
2023-01-10,10.516161918640137,F
2023-01-11,10.827387809753418,F
2023-01-12,10.999381065368652,F
2023-01-13,10.417879104614258,F
2023-01-17,10.37692928314209,F
2023-01-18,10.163984298706055,F
2023-01-19,9.975610733032227,F
2023-01-20,10.155794143676758,F
2023-01-23,10.483400344848633,F
2023-01-24,10.434260368347168,F
2023-01-25,10.475211143493652,F
2023-01-26,10.581683158874512,F
2023-01-27,10.86833667755127,F
2023-01-30,10.557111740112305,F
2023-01-31,11.064902305603027,F
2023-02-01,11.294224739074707,F
2023-02-02,11.728303909301758,F
2023-02-03,10.835577011108398,F
2023-02-06,10.761866569519043,F
2023-02-07,11.01576042175293,F
2023-02-08,10.991191864013672,F
2023-02-09,11.048521041870117,F
2023-02-10,11.08334732055664,F
2023-02-13,11.39677906036377,F
2023-02-14,11.292302131652832,F
2023-02-15,11.257475852966309,F
2023-02-16,11.24006462097168,F
2023-02-17,11.222650527954102,F
2023-02-21,10.621902465820312,F
2023-02-22,10.630609512329102,F
2023-02-23,10.508718490600586,F
2023-02-24,10.34329605102539,F
2023-02-27,10.500012397766113,F
2023-02-28,10.508718490600586,F
2023-03-01,10.726380348205566,F
2023-03-02,10.926630973815918,F
2023-03-03,11.38807487487793,F
2023-03-06,11.301009178161621,F
2023-03-07,11.170411109924316,F
2023-03-08,11.301009178161621,F
2023-03-09,10.83956527709961,F
2023-03-10,10.53484058380127,F
2023-03-13,10.473892211914062,F
2023-03-14,10.386829376220703,F
2023-03-15,10.195286750793457,F
2023-03-16,10.291056632995605,F
2023-03-17,9.838319778442383,F
2023-03-20,9.733843803405762,F
2023-03-21,10.20399284362793,F
2023-03-22,9.995038032531738,F
2023-03-23,9.94279956817627,F
2023-03-24,10.021156311035156,F
2023-03-27,10.029862403869629,F
2023-03-28,10.099515914916992,F
2023-03-29,10.491307258605957,F
2023-03-30,10.700263023376465,F
2023-03-31,10.97016429901123,F
2023-04-03,11.039813995361328,F
2023-04-04,11.074641227722168,F
2023-04-05,10.822153091430664,F
2023-04-06,10.735088348388672,F
2023-04-10,11.074641227722168,F
2023-04-11,11.205238342285156,F
2023-04-12,11.031107902526855,F
2023-04-13,10.848273277282715,F
2023-04-14,10.900510787963867,F
2023-04-17,11.039813995361328,F
2023-04-18,11.08334732055664,F
2023-04-19,10.63931655883789,F
2023-04-20,10.334589958190918,F
2023-04-21,10.282350540161133,F
2023-04-24,10.587076187133789,F
2023-04-25,10.375514030456543,F
2023-04-26,10.172762870788574,F
2023-04-27,10.234469413757324,F
2023-04-28,10.472479820251465,F
2023-05-01,10.63115406036377,F
2023-05-02,10.401958465576172,F
2023-05-03,10.393142700195312,F
2023-05-04,10.190393447875977,F
2023-05-05,10.56944751739502,F
2023-05-08,10.595893859863281,F
2023-05-09,10.454848289489746,F
2023-05-10,10.481295585632324,F
2023-05-11,10.463665008544922,F
2023-05-12,10.287360191345215,F
2023-05-15,10.260912895202637,F
2023-05-16,9.917121887207031,F
2023-05-17,10.13750171661377,F
2023-05-18,10.260912895202637,F
2023-05-19,10.269730567932129,F
2023-05-22,10.252099990844727,F
2023-05-23,10.340250968933105,F
2023-05-24,9.98764419555664,F
2023-05-25,10.031718254089355,F
2023-05-26,10.657598495483398,F
2023-05-30,11.098361015319824,F
2023-05-31,10.578263282775879,F
2023-06-01,10.675230026245117,F
2023-06-02,10.9220552444458,F
2023-06-05,11.098361015319824,F
2023-06-06,11.398077964782715,F
2023-06-07,11.979884147644043,F
2023-06-08,11.971067428588867,F
2023-06-09,12.112110137939453,F
2023-06-12,12.147371292114258,F
2023-06-13,12.455904006958008,F
2023-06-14,12.517609596252441,F
2023-06-15,12.737991333007812,F
2023-06-16,12.711545944213867,F
2023-06-20,12.53524112701416,F
2023-06-21,12.358938217163086,F
2023-06-22,12.508795738220215,F
2023-06-23,12.358938217163086,F
2023-06-26,12.438273429870605,F
2023-06-27,12.702730178833008,F
2023-06-28,13.03770923614502,F
2023-06-29,13.178750991821289,F
2023-06-30,13.337427139282227,F
2023-07-03,13.434392929077148,F
2023-07-05,13.531360626220703,F
2023-07-06,13.205198287963867,F
2023-07-07,13.205198287963867,F
2023-07-10,13.284533500671387,F
2023-07-11,13.425578117370605,F
2023-07-12,13.416762351989746,F
2023-07-13,13.390317916870117,F
2023-07-14,13.205198287963867,F
2023-07-17,12.42064380645752,F
2023-07-18,12.491165161132812,F
2023-07-19,12.429457664489746,F
2023-07-20,12.367751121520996,F
2023-07-21,12.279600143432617,F
2023-07-24,12.440000534057617,F
2023-07-25,12.1013765335083,F
2023-07-26,12.181575775146484,F
2023-07-27,12.2350435256958,F
2023-07-28,11.816218376159668,F
2023-07-31,11.771662712097168,F
