Date,Price
,NUE
2020-04-30,37.540462493896484
2020-05-01,37.367305755615234
2020-05-04,37.4219856262207
2020-05-05,37.13945007324219
2020-05-06,36.911598205566406
2020-05-07,37.28528594970703
2020-05-08,38.460975646972656
2020-05-11,37.03008270263672
2020-05-12,35.553619384765625
2020-05-13,34.01335144042969
2020-05-14,34.168296813964844
2020-05-15,34.6969108581543
2020-05-18,37.23970413208008
2020-05-19,36.8295783996582
2020-05-20,37.075653076171875
2020-05-21,36.45589828491211
2020-05-22,35.981971740722656
2020-05-26,37.832115173339844
2020-05-27,39.281246185302734
2020-05-28,38.779972076416016
2020-05-29,38.51565170288086
2020-06-01,38.69793701171875
2020-06-02,39.399715423583984
2020-06-03,40.1926383972168
2020-06-04,40.684783935546875
2020-06-05,41.441246032714844
2020-06-08,41.45948791503906
2020-06-09,40.329345703125
2020-06-10,40.1926383972168
2020-06-11,36.14604187011719
2020-06-12,37.54957962036133
2020-06-15,38.20579147338867
2020-06-16,40.63921356201172
2020-06-17,40.10148620605469
2020-06-18,39.664024353027344
2020-06-19,38.91667556762695
2020-06-22,38.55211639404297
2020-06-23,38.47920227050781
2020-06-24,37.06653594970703
2020-06-25,37.750083923339844
2020-06-26,37.00273513793945
2020-06-29,37.64988327026367
2020-06-30,38.119346618652344
2020-07-01,37.17119598388672
2020-07-02,38.11014175415039
2020-07-06,38.34027862548828
2020-07-07,37.90761947631836
2020-07-08,36.5084228515625
2020-07-09,35.71675491333008
2020-07-10,37.235633850097656
2020-07-13,36.76615524291992
2020-07-14,37.79716491699219
2020-07-15,38.367897033691406
2020-07-16,38.4415397644043
2020-07-17,37.98126220703125
2020-07-20,37.465763092041016
2020-07-21,38.56120681762695
2020-07-22,38.901798248291016
2020-07-23,39.20557403564453
2020-07-24,39.444908142089844
2020-07-27,40.3470458984375
2020-07-28,39.279232025146484
2020-07-29,39.82233810424805
2020-07-30,39.30683898925781
2020-07-31,38.61643600463867
2020-08-03,39.45412826538086
2020-08-04,39.59221267700195
2020-08-05,40.02485656738281
2020-08-06,39.82233810424805
2020-08-07,40.81652069091797
2020-08-10,42.436649322509766
2020-08-11,41.801490783691406
2020-08-12,42.24334716796875
2020-08-13,41.88433837890625
2020-08-14,42.565528869628906
2020-08-17,42.685203552246094
2020-08-18,42.685203552246094
2020-08-19,42.15129852294922
2020-08-20,42.02241897583008
2020-08-21,41.138702392578125
2020-08-24,42.36301803588867
2020-08-25,41.94877624511719
2020-08-26,41.88433837890625
2020-08-27,41.930355072021484
2020-08-28,42.335391998291016
2020-08-31,41.847511291503906
2020-09-01,42.933746337890625
2020-09-02,43.68859100341797
2020-09-03,42.906131744384766
2020-09-04,43.1730842590332
2020-09-08,41.967185974121094
2020-09-09,42.39983367919922
2020-09-10,41.783077239990234
2020-09-11,42.280174255371094
2020-09-14,43.01659393310547
2020-09-15,43.07182312011719
2020-09-16,43.780635833740234
2020-09-17,45.078590393066406
2020-09-18,45.27189254760742
2020-09-21,42.160491943359375
2020-09-22,42.050025939941406
2020-09-23,41.12029266357422
2020-09-24,41.20314407348633
2020-09-25,41.65419006347656
2020-09-28,42.593143463134766
2020-09-29,41.546600341796875
2020-09-30,41.65802764892578
2020-10-01,41.834468841552734
2020-10-02,42.75380325317383
2020-10-05,43.90528869628906
2020-10-06,43.58027267456055
2020-10-07,45.177494049072266
2020-10-08,45.91111755371094
2020-10-09,45.372520446777344
2020-10-12,45.76254653930664
2020-10-13,45.19607925415039
2020-10-14,45.85539245605469
2020-10-15,45.74396896362305
2020-10-16,45.8089714050293
2020-10-19,45.47466278076172
2020-10-20,45.04749298095703
2020-10-21,44.98249053955078
2020-10-22,46.338287353515625
2020-10-23,46.60757827758789
2020-10-26,44.83391189575195
2020-10-27,44.77819061279297
2020-10-28,43.25526428222656
2020-10-29,44.51818084716797
2020-10-30,44.35103225708008
2020-11-02,45.381805419921875
2020-11-03,46.47757339477539
2020-11-04,43.59885025024414
2020-11-05,45.31679916381836
2020-11-06,44.96392059326172
2020-11-09,47.13689041137695
2020-11-10,48.08409118652344
2020-11-11,47.18333435058594
2020-11-12,46.06898880004883
2020-11-13,47.97266387939453
2020-11-16,50.42422866821289
2020-11-17,50.01563262939453
2020-11-18,49.142723083496094
2020-11-19,49.05915069580078
2020-11-20,48.799137115478516
2020-11-23,49.83919143676758
2020-11-24,52.39290237426758
2020-11-25,50.869956970214844
2020-11-27,51.1392707824707
2020-11-30,49.86705780029297
2020-12-01,51.00926208496094
2020-12-02,51.167118072509766
2020-12-03,50.88853454589844
2020-12-04,52.39290237426758
2020-12-07,51.947174072265625
2020-12-08,52.50434494018555
2020-12-09,52.402191162109375
2020-12-10,53.03364944458008
2020-12-11,52.597206115722656
2020-12-14,51.68714904785156
2020-12-15,52.53219985961914
2020-12-16,52.41148376464844
2020-12-17,51.49214172363281
2020-12-18,50.08063888549805
2020-12-21,50.2756462097168
2020-12-22,49.300594329833984
2020-12-23,48.81770706176758
2020-12-24,48.69698715209961
2020-12-28,48.39054489135742
2020-12-29,48.3626823425293
2020-12-30,49.546592712402344
2020-12-31,49.78057098388672
2021-01-04,49.14415740966797
2021-01-05,50.60416793823242
2021-01-06,53.365074157714844
2021-01-07,52.588279724121094
2021-01-08,52.42917251586914
2021-01-11,53.159175872802734
2021-01-12,54.37583923339844
2021-01-13,53.074951171875
2021-01-14,53.046871185302734
2021-01-15,51.9144287109375
2021-01-19,52.29814910888672
2021-01-20,52.18583679199219
2021-01-21,50.93172073364258
2021-01-22,51.26865005493164
2021-01-25,51.02532958984375
