Date,Price
,LH
2020-04-30,136.07008361816406
2020-05-01,131.5854034423828
2020-05-04,130.44358825683594
2020-05-05,134.6634521484375
2020-05-06,131.64332580566406
2020-05-07,132.53697204589844
2020-05-08,138.3950958251953
2020-05-11,139.72727966308594
2020-05-12,135.143310546875
2020-05-13,131.30409240722656
2020-05-14,135.49087524414062
2020-05-15,138.53578186035156
2020-05-18,138.2544403076172
2020-05-19,138.18824768066406
2020-05-20,141.092529296875
2020-05-21,142.58189392089844
2020-05-22,140.7946319580078
2020-05-26,139.4790496826172
2020-05-27,144.68356323242188
2020-05-28,145.34547424316406
2020-05-29,145.06419372558594
2020-06-01,146.47079467773438
2020-06-02,148.78758239746094
2020-06-03,148.26629638671875
2020-06-04,149.46607971191406
2020-06-05,148.72137451171875
2020-06-08,150.9554443359375
2020-06-09,148.0594482421875
2020-06-10,144.88211059570312
2020-06-11,135.3253936767578
2020-06-12,138.7839813232422
2020-06-15,141.08424377441406
2020-06-16,143.7402801513672
2020-06-17,140.8442840576172
2020-06-18,139.3632354736328
2020-06-19,134.3324737548828
2020-06-22,136.6078643798828
2020-06-23,134.2662353515625
2020-06-24,129.98020935058594
2020-06-25,133.480224609375
2020-06-26,134.00978088378906
2020-06-29,134.06768798828125
2020-06-30,137.44358825683594
2020-07-01,138.20480346679688
2020-07-02,140.88568115234375
2020-07-06,142.80531311035156
2020-07-07,143.24383544921875
2020-07-08,144.35260009765625
2020-07-09,143.24383544921875
2020-07-10,142.87977600097656
2020-07-13,147.49681091308594
2020-07-14,155.42352294921875
2020-07-15,156.1764678955078
2020-07-16,157.5831298828125
2020-07-17,160.23086547851562
2020-07-20,161.7450714111328
2020-07-21,162.8455352783203
2020-07-22,165.5429229736328
2020-07-23,164.458984375
2020-07-24,164.4424591064453
2020-07-27,166.5606689453125
2020-07-28,162.6221160888672
2020-07-29,161.0251922607422
2020-07-30,161.21551513671875
2020-07-31,159.62684631347656
2020-08-03,162.19187927246094
2020-08-04,161.15762329101562
2020-08-05,160.12332153320312
2020-08-06,157.0204620361328
2020-08-07,159.78404235839844
2020-08-10,155.0428924560547
2020-08-11,154.00863647460938
2020-08-12,155.63865661621094
2020-08-13,157.6989288330078
2020-08-14,157.07839965820312
2020-08-17,155.35733032226562
2020-08-18,154.33132934570312
2020-08-19,151.17884826660156
2020-08-20,150.3265838623047
2020-08-21,149.4495086669922
2020-08-24,148.16702270507812
2020-08-25,148.58074951171875
2020-08-26,148.34902954101562
2020-08-27,144.18711853027344
2020-08-28,146.7935028076172
2020-08-31,145.41998291015625
2020-09-01,144.06298828125
2020-09-02,146.38804626464844
2020-09-03,144.56773376464844
2020-09-04,145.39515686035156
2020-09-08,143.7486114501953
2020-09-09,145.39515686035156
2020-09-10,150.2521209716797
2020-09-11,150.15286254882812
2020-09-14,151.52638244628906
2020-09-15,153.8348846435547
2020-09-16,153.3301544189453
2020-09-17,151.46841430664062
2020-09-18,151.749755859375
2020-09-21,152.51927185058594
2020-09-22,152.99090576171875
2020-09-23,147.8443145751953
2020-09-24,147.1575469970703
2020-09-25,149.75564575195312
2020-09-28,152.30413818359375
2020-09-29,154.28997802734375
2020-09-30,155.7793426513672
2020-10-01,154.65403747558594
2020-10-02,155.54762268066406
2020-10-05,159.74267578125
2020-10-06,158.1291961669922
2020-10-07,159.28761291503906
2020-10-08,160.73558044433594
2020-10-09,161.9767303466797
2020-10-12,160.23086547851562
2020-10-13,160.72731018066406
2020-10-14,159.58546447753906
2020-10-15,159.4779052734375
2020-10-16,164.7320556640625
2020-10-19,165.41055297851562
2020-10-20,169.79591369628906
2020-10-21,168.09967041015625
2020-10-22,169.83726501464844
2020-10-23,171.68243408203125
2020-10-26,167.1067657470703
2020-10-27,170.85501098632812
2020-10-28,168.7947235107422
2020-10-29,165.08786010742188
2020-10-30,165.2947235107422
2020-11-02,171.46731567382812
2020-11-03,174.16470336914062
2020-11-04,175.17417907714844
2020-11-05,177.41648864746094
2020-11-06,177.0110626220703
2020-11-09,164.28526306152344
2020-11-10,166.44485473632812
2020-11-11,168.38101196289062
2020-11-12,166.75924682617188
2020-11-13,165.14578247070312
2020-11-16,169.2084197998047
2020-11-17,169.43186950683594
2020-11-18,164.6824188232422
2020-11-19,164.46728515625
2020-11-20,167.74391174316406
2020-11-23,164.1363525390625
2020-11-24,164.458984375
2020-11-25,162.5559539794922
2020-11-27,165.48500061035156
2020-11-30,165.35264587402344
2020-12-01,166.6930389404297
2020-12-02,164.52516174316406
2020-12-03,162.70486450195312
2020-12-04,164.53350830078125
2020-12-07,163.27578735351562
2020-12-08,167.2226104736328
2020-12-09,167.4459991455078
2020-12-10,171.76515197753906
2020-12-11,168.9271240234375
2020-12-14,168.8857421875
2020-12-15,170.25929260253906
2020-12-16,167.1150360107422
2020-12-17,167.71078491210938
2020-12-18,169.71316528320312
2020-12-21,169.5559539794922
2020-12-22,168.29000854492188
2020-12-23,168.8443603515625
2020-12-24,168.68714904785156
2020-12-28,167.5701446533203
2020-12-29,167.30535888671875
2020-12-30,166.73443603515625
2020-12-31,168.4224090576172
2021-01-04,169.52285766601562
2021-01-05,172.74981689453125
2021-01-06,179.6753692626953
2021-01-07,180.6186065673828
2021-01-08,176.6966552734375
2021-01-11,179.55125427246094
2021-01-12,182.1990203857422
2021-01-13,182.08319091796875
2021-01-14,182.1990203857422
2021-01-15,185.10325622558594
2021-01-19,186.78294372558594
2021-01-20,190.23330688476562
2021-01-21,189.0252685546875
2021-01-22,189.39761352539062
2021-01-25,186.53468322753906
