Date,Price
,DFS
2020-04-29,40.902427673339844
2020-04-30,38.283103942871094
2020-05-01,36.85762023925781
2020-05-04,36.85762023925781
2020-05-05,36.617069244384766
2020-05-06,34.870853424072266
2020-05-07,36.064693450927734
2020-05-08,38.06037139892578
2020-05-11,36.046878814697266
2020-05-12,34.924312591552734
2020-05-13,32.420806884765625
2020-05-14,34.951045989990234
2020-05-15,33.855194091796875
2020-05-18,36.58142852783203
2020-05-19,35.41432189941406
2020-05-20,36.94584655761719
2020-05-21,36.71161651611328
2020-05-22,36.45935821533203
2020-05-26,39.711605072021484
2020-05-27,44.6845588684082
2020-05-28,44.56745910644531
2020-05-29,42.80168151855469
2020-06-01,44.900779724121094
2020-06-02,47.198081970214844
2020-06-03,51.47733688354492
2020-06-04,52.48634719848633
2020-06-05,54.612457275390625
2020-06-08,55.216064453125
2020-06-09,53.017879486083984
2020-06-10,49.51338195800781
2020-06-11,44.51339340209961
2020-06-12,47.73860549926758
2020-06-15,49.14401626586914
2020-06-16,50.37824630737305
2020-06-17,49.621490478515625
2020-06-18,48.49536895751953
2020-06-19,48.405277252197266
2020-06-22,48.666542053222656
2020-06-23,49.42329025268555
2020-06-24,45.774654388427734
2020-06-25,46.90077590942383
2020-06-26,43.84672927856445
2020-06-29,44.43230438232422
2020-06-30,45.12601089477539
2020-07-01,43.44132614135742
2020-07-02,44.00888442993164
2020-07-06,45.594478607177734
2020-07-07,43.378257751464844
2020-07-08,43.855735778808594
2020-07-09,41.84672927856445
2020-07-10,43.58546447753906
2020-07-13,43.405296325683594
2020-07-14,42.810699462890625
2020-07-15,45.36023712158203
2020-07-16,45.306190490722656
2020-07-17,44.13502883911133
2020-07-20,42.783668518066406
2020-07-21,44.15303039550781
2020-07-22,45.675559997558594
2020-07-23,46.513389587402344
2020-07-24,45.78366470336914
2020-07-27,46.6305046081543
2020-07-28,45.14402389526367
2020-07-29,46.693565368652344
2020-07-30,45.4142951965332
2020-07-31,44.53141784667969
2020-08-03,44.59447479248047
2020-08-04,43.89177703857422
2020-08-05,45.4503288269043
2020-08-06,45.14402389526367
2020-08-07,46.29716873168945
2020-08-10,48.441314697265625
2020-08-11,50.234092712402344
2020-08-12,49.089962005615234
2020-08-13,48.135009765625
2020-08-14,48.91878890991211
2020-08-17,47.37825393676758
2020-08-18,45.89175796508789
2020-08-19,46.173484802246094
2020-08-20,45.382869720458984
2020-08-21,45.046630859375
2020-08-24,47.60930633544922
2020-08-25,47.45481491088867
2020-08-26,46.827781677246094
2020-08-27,48.80884552001953
2020-08-28,49.29958724975586
2020-08-31,48.2363395690918
2020-09-01,48.13637924194336
2020-09-02,48.781593322753906
2020-09-03,50.362815856933594
2020-09-04,51.90768051147461
2020-09-08,50.08110046386719
2020-09-09,50.01749038696289
2020-09-10,49.1359977722168
2020-09-11,49.74485778808594
2020-09-14,52.69829559326172
2020-09-15,51.84406661987305
2020-09-16,53.81604766845703
2020-09-17,54.10685729980469
2020-09-18,53.64338302612305
2020-09-21,49.99930953979492
2020-09-22,49.5449333190918
2020-09-23,48.372657775878906
2020-09-24,48.290863037109375
2020-09-25,49.19052505493164
2020-09-28,51.307899475097656
2020-09-29,50.5627326965332
2020-09-30,52.5074577331543
2020-10-01,53.534339904785156
2020-10-02,55.36091995239258
2020-10-05,57.40560531616211
2020-10-06,55.52449035644531
2020-10-07,57.90541076660156
2020-10-08,59.441200256347656
2020-10-09,58.968658447265625
2020-10-12,58.73237228393555
2020-10-13,58.27799987792969
2020-10-14,58.459747314453125
2020-10-15,58.69601821899414
2020-10-16,59.50481033325195
2020-10-19,57.760013580322266
2020-10-20,57.25111389160156
2020-10-21,55.07012176513672
2020-10-22,60.122772216796875
2020-10-23,61.79486083984375
2020-10-26,59.86831283569336
2020-10-27,59.30488967895508
2020-10-28,56.824005126953125
2020-10-29,58.16895294189453
2020-10-30,59.077693939208984
2020-11-02,61.076942443847656
2020-11-03,63.030757904052734
2020-11-04,61.676727294921875
2020-11-05,62.24924087524414
2020-11-06,61.713077545166016
2020-11-09,69.23751068115234
2020-11-10,69.37380981445312
2020-11-11,67.47450256347656
2020-11-12,66.69300842285156
2020-11-13,69.61917877197266
2020-11-16,70.67332458496094
2020-11-17,70.06446075439453
2020-11-18,69.53435516357422
2020-11-19,70.1558609008789
2020-11-20,68.364501953125
2020-11-23,71.39884948730469
2020-11-24,74.57943725585938
2020-11-25,72.46818542480469
2020-11-27,72.0843276977539
2020-11-30,69.61661529541016
2020-12-01,73.25419616699219
2020-12-02,74.66168212890625
2020-12-03,73.88481140136719
2020-12-04,75.58480834960938
2020-12-07,75.35631561279297
2020-12-08,74.89933013916016
2020-12-09,76.03263092041016
2020-12-10,76.919189453125
2020-12-11,76.27942657470703
2020-12-14,75.52083587646484
2020-12-15,78.01596069335938
2020-12-16,78.92076110839844
2020-12-17,79.95354461669922
2020-12-18,78.59173583984375
2020-12-21,79.54226684570312
2020-12-22,79.36860656738281
2020-12-23,80.7669906616211
2020-12-24,80.69385528564453
2020-12-28,80.69385528564453
2020-12-29,80.44707489013672
2020-12-30,81.61698150634766
2020-12-31,82.74112701416016
2021-01-04,81.9002914428711
2021-01-05,82.92393493652344
2021-01-06,87.24697875976562
2021-01-07,89.15715789794922
2021-01-08,88.7550277709961
2021-01-11,87.03675842285156
2021-01-12,87.12816619873047
2021-01-13,88.64533996582031
2021-01-14,89.96146392822266
2021-01-15,89.3490982055664
2021-01-19,90.54639434814453
2021-01-20,91.29584503173828
2021-01-21,86.13195037841797
2021-01-22,84.33142852783203
